TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20141106,9.977,1.0,9.926,0.51,1.0,10.043,0.506,1.0,8.197,7.117,1.529,9.586,1.464,9.977,1.0,9.926,0.51,1.0,10.043,0.506,1.0,175.422,23.466,1.0,48.838,23.466,1.0,336.424,1.0,326.264,336.424,1.0,303.828,1.0,327.312,303.828,1.0,2.697,1.0,3.93,2.697,1.0,97.946,97.93,1.0,3.978,14.05,1.0,1.19,2.235,1.0,0.398557586207,0.604166666667,-5.58443270833,1.0,45.01256175,1.0,2.80695876875,1.0,362.1984375,1.0,408.825,1.0,11.526,11.733,11.91,12.222,12.808,13.477,1.0,1.0,1.0,1.0,1.0,1.0,38.79,37.149,44.817,-9999,1.0,1.0,1.0,-9999,-3.12354,1.0,0.637607,1.0,1.13285,-9999,-9999,0.384158,-9999,-32.9993,1.0,-58.6306,-9999,-9999,3.95933,-9999,5.0,2,27,21,27,21,3.1434,1.0,0.426048,0.435619,3.13822,0.979167,0.418249,0.427995,3.16662,0.988542,0.0135024,2.98343,3.0511,3.11804,3.18532,3.23272,3.23272,3.26835,1.0,1.0,1.0,0.979167,0.979167,0.979167,0.979167,3.77916,1.47619,1.0,0.550781,0.560265,2.0648,1.68693,1.0,0.615765,0.621785,3.67598,1.43416,1.0,0.535256,0.54501,2.18604,1.63218,0.952381,0.612448,0.618499,3.47259,3.57719,3.67791,3.72739,3.77024,3.7825,3.82117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.06306,2.11202,2.11608,2.18896,2.27301,2.28463,2.30506,1.0,1.0,1.0,1.0,0.952381,0.952381,0.952381,3.45113,3.58516,3.4928,0.0796163,2.63738,2.79804,2.95891,3.59582,3.94458,3.95757,4.04026,0.406104,0.446946,0.3253,0.0674399,-0.341713,-0.25306,-0.17079,0.457411,0.710798,0.71336,0.807919,4.52215,3.47158,4.39111,0.224659,3.10315,3.31549,3.32292,3.42173,6.05359,6.1079,7.03745,1.56754,0.631325,0.981398,0.0825865,0.519384,0.52365,0.530661,0.630732,1.56725,1.59651,1.88355,4.24266,1.0
20141107,11.054,1.0,10.0,1.709,1.0,12.41,2.125,1.0,9.775,7.734,3.057,12.398,3.624,11.054,1.0,10.0,1.709,1.0,12.41,2.125,1.0,173.019,109.134,1.0,98.245,109.134,1.0,312.081,1.0,311.236,312.081,1.0,297.12,1.0,309.567,297.12,1.0,3.46,1.0,4.689,3.46,1.0,98.102,98.087,1.0,0.0,0.0,1.0,0.643,1.299,1.0,0.242632068966,0.604166666667,41.1981845833,1.0,213.201118854,1.0,12.14259425,1.0,366.926229167,1.0,412.691,1.0,11.277,11.521,11.736,12.151,12.774,13.378,1.0,1.0,1.0,1.0,1.0,1.0,38.804,38.891,44.242,-9999,1.0,1.0,1.0,-9999,-2.98178,1.0,12.7648,1.0,22.7806,-9999,-9999,1.90475,-9999,-2.1443,1.0,-3.8268,-9999,-9999,3.89755,-9999,4.0,2,27,21,27,21,1.22524,0.958333,0.451054,0.63936,1.194,0.9375,0.444413,0.634692,1.29942,0.925521,0.063374,0.806211,0.855359,0.885202,1.19445,1.69223,1.76163,1.91605,1.0,1.0,1.0,0.9375,0.833333,0.854167,0.854167,3.43368,0.143251,1.0,0.525004,0.654383,-1.716,3.74027,0.904762,0.735537,0.967095,3.3857,0.144158,1.0,0.5132,0.644951,-1.72312,3.7519,0.857143,0.723063,0.957642,2.63182,2.69202,2.9961,3.38621,3.44835,3.47326,3.55168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.99042,-1.80919,-1.72278,-1.6401,-0.752621,-0.553391,-0.331176,1.0,1.0,0.857143,0.952381,0.619048,0.666667,0.666667,3.63492,3.76639,3.71611,0.0677574,3.01296,3.15524,3.29292,3.77463,4.07427,4.07464,4.2659,2.524,2.5724,2.42239,0.026202,2.18992,2.23027,2.31264,2.41643,2.524,2.57547,2.72196,5.03662,3.65593,4.52482,0.236954,3.17804,3.29705,3.35084,3.59239,6.12877,6.79971,6.94851,3.71162,2.16245,2.6157,0.14006,1.57167,1.71891,1.84405,2.163,3.62957,3.75029,3.9354,4.14487,1.0
20141108,12.335,1.0,11.039,1.915,1.0,14.15,3.142,1.0,10.833,9.554,2.037,12.624,3.092,12.335,1.0,11.039,1.915,1.0,14.15,3.142,1.0,170.657,110.239,1.0,108.06,110.239,1.0,317.455,1.0,299.315,317.455,1.0,330.031,1.0,295.49,330.031,1.0,4.643,1.0,4.98,4.643,1.0,98.318,98.267,1.0,0.525,0.0,1.0,1.237,0.904,1.0,0.171103461538,0.541666666667,42.3022347917,1.0,214.900045146,1.0,12.2781234167,1.0,372.32925,1.0,416.848,1.0,11.439,11.622,11.744,12.114,12.717,13.301,1.0,1.0,1.0,1.0,1.0,1.0,37.924,37.146,44.18,-9999,1.0,1.0,1.0,-9999,-2.23194,1.0,12.6947,0.979167,22.5996,-9999,-9999,2.06337,-9999,3.99522,0.979167,7.11246,-9999,-9999,3.6437,-9999,3.0,2,28,20,28,18,0.777183,0.895833,0.468027,0.836383,1.13926,0.854167,0.440888,0.821504,1.0611,0.856771,0.0913771,0.262229,0.318428,0.586729,1.13386,1.60195,1.70477,1.83678,0.916667,0.916667,0.9375,0.854167,0.8125,0.791667,0.791667,3.25741,0.43958,1.0,0.516493,0.54833,-2.76295,4.78688,0.75,0.826409,1.59759,3.23286,0.433935,1.0,0.50649,0.538918,-1.89117,4.61653,0.65,0.747073,1.55803,2.78568,3.05538,3.1221,3.24147,3.37878,3.42362,3.63012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.73264,-3.58483,-3.08194,-1.89243,-1.02538,-0.850356,-0.840049,0.8,0.8,0.75,0.65,0.55,0.5,0.5,3.84993,3.97822,3.9821,0.055584,3.44274,3.51024,3.66504,3.98368,4.23521,4.23622,4.53657,2.78191,2.83896,2.92061,0.0458553,2.4922,2.63446,2.65674,2.84728,3.22111,3.28724,3.38282,3.93527,3.60795,3.65849,0.118296,2.56254,2.94017,3.10338,3.52243,4.14391,4.51816,4.83943,3.03742,2.23341,2.32948,0.0998479,1.45183,1.62251,1.73377,2.23088,2.89513,3.04565,3.20641,4.2097,1.0
20141109,12.267,1.0,11.621,0.894,1.0,13.17,1.494,1.0,11.086,10.693,0.354,11.635,0.836,12.267,1.0,11.621,0.894,1.0,13.17,1.494,1.0,168.335,73.301,1.0,37.425,73.301,1.0,358.412,1.0,352.35,358.412,1.0,355.122,1.0,358.114,355.122,1.0,2.969,1.0,2.513,2.969,1.0,98.297,98.396,1.0,7.63,24.7,1.0,1.153,1.165,1.0,0.257510571429,0.729166666667,47.9499088333,1.0,138.281954729,1.0,7.44630091667,1.0,376.081291667,1.0,415.746,1.0,11.998,12.015,11.921,12.149,12.664,13.229,1.0,1.0,1.0,1.0,1.0,1.0,37.953,37.53,44.294,-9999,1.0,1.0,1.0,-9999,-0.150156,1.0,6.48805,1.0,11.4932,-9999,-9999,1.45418,-9999,-3.42249,1.0,-6.06273,-9999,-9999,4.03977,-9999,2.0,2,28,20,28,20,1.14954,0.875,0.463608,0.728694,1.1948,0.875,0.460451,0.726689,1.42355,0.870833,0.0952206,0.804528,0.872011,0.920659,1.14193,1.94081,1.9964,2.68757,1.0,1.0,1.0,0.875,0.75,0.75,0.770833,3.12192,1.8652,1.0,0.557494,0.665428,-1.71209,4.07712,0.7,0.735166,1.18952,3.10988,1.86337,1.0,0.55173,0.660606,-1.59056,4.02024,0.7,0.733075,1.18823,2.41172,2.6158,2.95854,3.12192,3.27391,3.34242,3.85528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.25162,-1.96073,-1.75127,-1.61038,-0.110904,-0.0904325,0.806742,1.0,0.6,0.7,0.75,0.4,0.4,0.45,3.83631,3.94002,3.9168,0.0489862,3.40867,3.4671,3.65386,3.93211,4.10159,4.13298,4.45612,2.6863,2.74523,2.51025,0.0619974,1.78972,1.9326,2.15981,2.5966,2.75801,2.82375,3.08876,2.97005,3.16008,2.97047,0.063511,2.24719,2.5946,2.67264,3.04928,3.21822,3.27372,3.47568,2.15739,1.62845,1.63485,0.0689506,0.998925,1.12846,1.1807,1.62336,2.04911,2.15222,2.18138,4.43911,1.0
20141110,9.985,1.0,9.943,0.294,1.0,10.045,0.261,1.0,11.765,11.603,0.281,11.993,0.283,9.985,1.0,9.943,0.294,1.0,10.045,0.261,1.0,166.054,7.685,1.0,7.226,7.685,1.0,362.641,1.0,376.357,362.641,1.0,343.573,1.0,386.462,343.573,1.0,1.669,1.0,2.383,1.669,1.0,98.374,98.537,1.0,51.471,73.42,1.0,0.979,2.76,1.0,-9999,0.0,5.52442458333,1.0,16.970178625,1.0,0.6877465,1.0,364.067708333,1.0,397.911,1.0,11.236,11.472,11.73,12.064,12.594,13.143,1.0,1.0,1.0,1.0,1.0,1.0,58.694,58.794,44.403,-9999,1.0,1.0,1.0,-9999,-4.911,1.0,-1.62173,1.0,-2.91563,-9999,-9999,0.45472,-9999,-42.8888,1.0,-77.1076,-9999,-9999,4.4347,-9999,1.0,2,28,20,28,20,3.02391,1.0,0.443236,0.460544,3.01133,1.0,0.441257,0.45864,3.05367,1.0,0.0189997,2.86178,2.9217,2.99086,3.02391,3.11536,3.17184,3.27652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.05595,1.0553,1.0,0.517646,0.542723,2.71523,3.29959,1.0,0.724999,0.728079,3.04032,1.05132,1.0,0.510699,0.536101,2.70801,3.29841,1.0,0.728192,0.731259,2.81547,2.89269,2.99199,3.04574,3.1467,3.21883,3.35814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.67692,2.69553,2.7074,2.74097,2.79841,2.82933,2.87637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.44955,3.52822,3.38583,0.0446554,2.83265,2.92493,3.20253,3.51674,3.54646,3.55918,3.75166,0.500842,0.516888,0.33326,0.0291327,-0.0241016,0.0427477,0.206516,0.413359,0.48554,0.502565,0.512359,2.32611,2.38001,2.52325,0.0612634,2.12998,2.18902,2.20166,2.37063,2.85138,2.94268,3.14126,0.362599,0.231664,0.253174,0.0149673,0.137542,0.153229,0.154757,0.229135,0.345056,0.366732,0.376012,4.12934,1.0
20141111,10.663,1.0,10.543,0.438,1.0,10.83,0.213,1.0,12.055,11.636,0.483,12.642,0.508,10.663,1.0,10.543,0.438,1.0,10.83,0.213,1.0,163.817,9.765,1.0,19.045,9.765,1.0,366.731,1.0,368.42,366.731,1.0,350.043,1.0,377.09,350.043,1.0,1.514,1.0,2.42,1.514,1.0,98.272,98.33,1.0,25.509,50.01,1.0,1.583,1.508,1.0,0.363867037037,0.5625,7.95230423958,1.0,20.4620912917,1.0,0.820651947292,1.0,367.712354167,1.0,401.584,1.0,11.242,11.364,11.494,11.86,12.465,13.086,1.0,1.0,1.0,1.0,1.0,1.0,63.31,58.809,44.607,-9999,1.0,1.0,1.0,-9999,-2.54401,1.0,-2.02638,1.0,-3.86639,-9999,-9999,0.47078,-9999,-25.0943,1.0,-47.4708,-9999,-9999,4.6043,-9999,9.0,3,28,20,28,20,3.33888,1.0,0.399005,0.407877,3.32211,1.0,0.393256,0.402254,3.35341,1.0,0.0162144,3.1984,3.24443,3.29118,3.34555,3.38467,3.41364,3.57914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.22168,1.10055,1.0,0.494029,0.502527,3.21165,0.79723,1.0,0.610895,0.615182,3.20738,1.09808,1.0,0.485647,0.494288,3.19289,0.795609,1.0,0.60409,0.608425,3.03241,3.08122,3.131,3.18571,3.22168,3.26527,3.49064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.15823,3.18739,3.19316,3.28698,3.32434,3.33239,3.39078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.48403,3.52964,3.40907,0.0378901,2.90316,3.03402,3.36393,3.48641,3.52603,3.53171,3.7314,0.208862,0.207524,0.0540818,0.0251208,-0.294876,-0.210403,0.023332,0.119919,0.150723,0.189836,0.209995,2.54275,2.59181,2.65416,0.0555337,2.18051,2.31553,2.36474,2.56455,2.96791,3.0315,3.14691,0.382272,0.273229,0.292695,0.0152152,0.172338,0.192046,0.193972,0.265013,0.391874,0.400637,0.425653,4.13,1.0
20141112,10.219,1.0,10.496,0.294,1.0,9.83,0.369,1.0,12.36,11.978,0.598,12.895,0.182,10.219,1.0,10.496,0.294,1.0,9.83,0.369,1.0,161.622,6.508,1.0,7.328,6.508,1.0,362.463,1.0,380.908,362.463,1.0,344.076,1.0,391.836,344.076,1.0,1.985,1.0,2.475,1.985,1.0,97.753,97.656,1.0,46.263,89.55,1.0,1.343,2.81,1.0,-9999,0.0,3.37079804167,1.0,14.347380375,1.0,0.897111895833,1.0,364.591916667,1.0,397.463,1.0,11.518,11.655,11.689,11.996,12.461,13.046,1.0,1.0,1.0,1.0,1.0,1.0,59.926,58.757,44.761,-9999,1.0,1.0,1.0,-9999,-2.58986,1.0,-0.821458,1.0,-2.0135,-9999,-9999,0.369521,-9999,-42.3816,1.0,-103.883,-9999,-9999,4.19377,-9999,1.0,2,28,20,28,20,3.62894,1.0,0.413981,0.416544,3.61324,1.0,0.413719,0.416284,3.62896,1.0,0.00900064,3.51749,3.56968,3.60569,3.63113,3.65519,3.66196,3.69011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.72455,2.15719,1.0,0.531527,0.534036,3.17847,0.214134,1.0,0.602445,0.609014,3.69579,2.07167,1.0,0.535565,0.538055,3.18243,0.190295,1.0,0.59442,0.601077,3.60779,3.62692,3.6803,3.69405,3.7154,3.73033,3.74219,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.08417,3.11913,3.1675,3.22339,3.28675,3.29754,3.32346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3011,3.33852,3.21303,0.03204,2.74453,2.90079,3.21884,3.26422,3.31922,3.33852,3.43579,-0.267169,-0.274722,-0.416217,0.0245519,-0.771603,-0.668889,-0.411133,-0.381144,-0.35296,-0.280563,-0.249018,2.46468,2.45623,2.54825,0.0513614,2.15929,2.24023,2.24996,2.4592,2.84668,2.89184,3.02487,0.219763,0.177094,0.188038,0.00922021,0.117515,0.130893,0.132194,0.165624,0.238189,0.251316,0.283415,4.23921,1.0
20141113,11.531,1.0,10.507,0.613,1.0,12.965,1.688,1.0,12.485,11.88,1.05,13.332,1.78,11.531,1.0,10.507,0.613,1.0,12.965,1.688,1.0,159.471,72.331,1.0,84.068,72.331,1.0,330.841,1.0,329.669,330.841,1.0,338.457,1.0,331.332,338.457,1.0,3.454,1.0,4.407,3.454,1.0,98.129,98.045,1.0,3.506,3.04,1.0,1.093,1.315,1.0,0.2486025,0.583333333333,25.5534954167,1.0,139.677126375,1.0,7.84237258333,1.0,369.179458333,1.0,411.877,1.0,11.337,11.538,11.653,11.993,12.46,13.003,1.0,1.0,1.0,1.0,1.0,1.0,61.272,58.41,44.893,-9999,1.0,1.0,1.0,-9999,-3.18318,1.0,5.09456,1.0,12.4874,-9999,-9999,0.976786,-9999,-15.126,1.0,-37.0759,-9999,-9999,3.7067,-9999,2.0,2,28,20,28,20,1.99054,0.916667,0.42158,0.523389,1.97415,0.895833,0.418596,0.520988,1.66482,0.910417,0.0492542,1.13181,1.35381,1.39975,1.57088,1.86353,1.97415,2.18718,0.833333,0.979167,0.979167,0.833333,0.854167,0.895833,0.895833,3.34521,0.81029,1.0,0.497262,0.50981,-0.0796721,3.64598,0.8,0.687684,0.936886,3.31817,0.811916,1.0,0.490708,0.50342,-0.0797098,3.62834,0.75,0.682113,0.932804,2.8572,3.09334,3.22828,3.25043,3.31475,3.31817,3.37946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.07332,-1.35222,-1.09285,-0.812749,-0.210274,-0.0796721,0.467189,0.6,0.9,0.6,0.95,0.65,0.8,0.75,3.31249,3.34246,3.30271,0.0247408,2.93378,3.19391,3.25706,3.32376,3.34279,3.44799,3.51702,1.35667,1.36831,1.6431,0.0520577,1.11673,1.33325,1.36617,1.5819,1.85391,1.94614,2.2088,2.77102,2.92283,2.79513,0.0451317,2.28128,2.46894,2.55839,2.79935,2.97779,3.06549,3.26329,1.58557,1.26167,1.33869,0.0357954,0.976316,1.0929,1.10489,1.28154,1.5413,1.59481,1.63008,4.16673,1.0
20141114,11.348,1.0,10.732,1.284,1.0,12.21,1.425,1.0,11.432,10.871,0.259,12.217,0.77,11.348,1.0,10.732,1.284,1.0,12.21,1.425,1.0,157.366,56.158,1.0,51.807,56.158,1.0,352.567,1.0,337.974,352.567,1.0,328.419,1.0,341.14,328.419,1.0,2.925,1.0,2.951,2.925,1.0,98.359,98.439,1.0,3.317,2.79,1.0,1.085,0.511,1.0,0.08979,0.541666666667,33.1754452083,1.0,107.805031917,1.0,5.8208353125,1.0,369.446770833,1.0,427.267,1.0,11.208,11.48,11.634,11.988,12.452,12.975,1.0,1.0,1.0,1.0,1.0,1.0,63.632,58.327,45.012,-9999,1.0,1.0,1.0,-9999,-3.00605,1.0,4.01177,1.0,9.83338,-9999,-9999,1.1465,-9999,-2.70124,1.0,-6.6211,-9999,-9999,3.62152,-9999,3.0,2,28,20,28,20,2.16609,0.916667,0.421124,0.495361,2.18475,0.895833,0.419074,0.493618,2.01862,0.890625,0.0392223,1.4687,1.72803,1.89651,2.06016,2.16609,2.2497,2.35122,0.770833,0.8125,0.979167,0.770833,0.916667,0.770833,0.875,3.12898,0.164506,1.0,0.498553,0.504509,0.629052,3.40376,0.8,0.679281,0.847967,3.12067,0.162572,1.0,0.495676,0.501666,0.683842,3.38495,0.75,0.67662,0.845837,2.82252,2.97439,3.01994,3.08347,3.11492,3.12898,3.23852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.960923,-0.22767,0.0445456,0.49905,0.687905,0.787466,1.14071,0.45,0.55,1.0,0.85,1.0,0.8,0.7,3.11982,3.15385,3.12568,0.0256134,2.81362,3.01687,3.06478,3.11982,3.16809,3.21759,3.4333,0.940885,1.04588,1.11169,0.0444047,0.780271,0.802961,0.839293,1.03753,1.28884,1.34726,1.64452,2.71188,2.8535,2.73252,0.0439553,2.26439,2.42321,2.46027,2.73679,2.92711,2.98604,3.17944,1.07335,0.996799,1.03704,0.0232645,0.808885,0.844123,0.912704,1.00932,1.12041,1.16287,1.27857,4.11993,1.0
20141115,9.848,1.0,9.304,2.082,1.0,10.61,1.162,1.0,11.248,11.036,0.145,11.545,0.219,9.848,1.0,9.304,2.082,1.0,10.61,1.162,1.0,155.306,1.872,1.0,9.703,1.872,1.0,361.961,1.0,374.784,361.961,1.0,305.875,1.0,384.605,305.875,1.0,1.62,1.0,2.523,1.62,1.0,97.711,97.636,1.0,70.242,128.77,1.0,1.338,2.683,0.979167,-9999,0.0,-0.0880240208333,1.0,4.1532698125,1.0,0.388929458333,1.0,363.468166667,1.0,406.587,1.0,11.531,11.664,11.686,11.973,12.41,12.935,1.0,1.0,1.0,1.0,1.0,1.0,62.957,57.723,45.099,-9999,1.0,1.0,1.0,-9999,-2.96923,1.0,-1.43625,1.0,-3.52045,-9999,-9999,0.377141,-9999,-18.1936,1.0,-44.595,-9999,-9999,3.72995,-9999,4.0,2,28,20,28,20,2.86623,1.0,0.405385,0.435374,2.83637,1.0,0.405413,0.435399,2.73897,1.0,0.0290401,2.25336,2.55959,2.61956,2.76172,2.84918,2.87717,3.00412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55064,0.558257,1.0,0.513339,0.565276,3.05798,0.238371,1.0,0.602096,0.60725,2.5121,0.575163,1.0,0.517285,0.568863,3.04289,0.239285,1.0,0.595537,0.600747,1.73536,2.10944,2.20524,2.36602,2.52884,2.58281,2.7715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.78195,2.93874,2.97105,3.03269,3.07777,3.09664,3.2046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.63044,2.68152,2.60684,0.0321051,2.34135,2.42781,2.46181,2.56506,2.67555,2.68871,3.09764,-0.160819,-0.154851,-0.123153,0.0244683,-0.353155,-0.248211,-0.223826,-0.160819,-0.0299703,0.0621734,0.113388,2.51081,2.39205,2.43144,0.0475293,2.05016,2.18467,2.18845,2.36054,2.73961,2.76985,2.88062,0.0301586,0.0427765,0.0444464,0.00208729,0.0301586,0.0344128,0.0346786,0.0392759,0.0497419,0.0608723,0.0702817,4.24446,1.0
