TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20130111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.475,-1.623,0.201,-1.18,0.226,-1.475,0.0,-1.623,0.201,0.0,-1.18,0.226,0.0,71.8718,-9999,-9999,23.251,23.251,0.0,-9999,-9999,264.64,264.64,0.0,-9999,-9999,260.635,260.635,0.0,-9999,-9999,0.618,0.618,0.0,101.043,101.043,0.0,2.355,2.355,0.0,2.867,2.867,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.8548,0.0,53.7369,-9999,-9999,-9999,-9999,16.0549,0.0,12.0533,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-0.312535,0.0,-9999,-9999,-0.312535,0.0,-9999,-9999,-0.515531,0.0,0.0482202,-1.02727,-0.928829,-0.924437,-0.312535,-0.312535,-0.312535,-0.272684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61911,2.44882,0.0,-9999,-9999,-4.14175,2.53886,0.0,-9999,-9999,1.61911,2.44882,0.0,-9999,-9999,-4.14175,2.53886,0.0,-9999,-9999,1.24273,1.2493,1.27447,1.61911,1.61911,1.61911,1.67672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.51872,-5.17109,-5.17109,-4.14175,-4.14175,-4.14175,-4.14175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30601,1.34478,1.24325,0.0271069,0.876757,1.00347,1.25035,1.29138,1.33824,1.34567,1.35958,1.66132,1.65731,1.75878,0.0442932,1.40132,1.58678,1.60001,1.62636,1.80574,1.97798,2.28402,1.76698,1.76698,2.29451,0.122471,1.67142,1.76698,1.76698,1.76698,3.35125,3.425,3.48565,0.539389,0.539389,0.715583,0.0407821,0.505219,0.539389,0.539389,0.539389,1.06167,1.06831,1.13373,-9999,-9999
20130112,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.475,-1.737,0.528,-0.997,0.507,-1.475,0.0,-1.737,0.528,0.0,-0.997,0.507,0.0,72.9873,-9999,-9999,16.652,16.652,0.0,-9999,-9999,284.432,284.432,0.0,-9999,-9999,284.087,284.087,0.0,-9999,-9999,0.541,0.541,0.0,101.663,101.663,0.0,1.29,1.29,0.0,2.48,2.48,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.7188,0.0,75.7806,-9999,-9999,-9999,-9999,15.6383,0.0,11.6633,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-0.980125,0.0,-9999,-9999,-0.980125,0.0,-9999,-9999,-1.03405,0.0,0.0185463,-1.23266,-1.18598,-1.17427,-0.980125,-0.980125,-0.980125,-0.862023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.35609,1.36317,1.37964,1.42248,1.42248,1.44659,1.5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.82679,-5.71085,-5.71085,-5.26074,-5.26074,-5.26074,-5.26074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30648,1.34521,1.24379,0.0270834,0.877618,1.00425,1.25085,1.29186,1.33867,1.34621,1.35998,2.32934,2.32534,2.27784,0.025015,2.05299,2.15308,2.20823,2.26196,2.3188,2.32934,2.54337,1.76687,1.76687,2.29437,0.122464,1.67132,1.76687,1.76687,1.76687,3.35104,3.42479,3.48543,0.402985,0.402985,0.545909,0.03307,0.375357,0.402985,0.402985,0.402985,0.825237,0.831057,0.886349,-9999,-9999
20130113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.967,-3.862,0.827,-4.159,1.34,-3.967,0.0,-3.862,0.827,0.0,-4.159,1.34,0.0,74.1587,-9999,-9999,29.252,29.252,0.0,-9999,-9999,263.535,263.535,0.0,-9999,-9999,259.325,259.325,0.0,-9999,-9999,0.241,0.241,0.0,102.036,102.036,0.0,0.091,0.091,0.0,2.206,2.206,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,107.762,0.0,90.9126,-9999,-9999,-9999,-9999,12.8464,0.0,8.46317,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-0.778654,0.0,-9999,-9999,-0.778654,0.0,-9999,-9999,-0.969887,0.0,0.0440132,-1.41352,-1.34823,-1.33318,-0.778654,-0.778654,-0.778654,-0.707856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.24085,1.28903,1.30888,1.95392,1.95392,1.95392,2.05956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.10876,-6.01414,-6.01414,-5.68166,-5.68166,-5.68166,-5.68166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07496,1.11388,1.01426,0.0261198,0.667884,0.78083,1.0221,1.06034,1.10043,1.11126,1.12758,1.89658,1.89253,1.98415,0.0408624,1.79368,1.81083,1.82192,1.86163,2.1196,2.18072,2.46751,1.65283,1.65283,2.14568,0.114461,1.56345,1.65283,1.65283,1.65283,3.13476,3.20375,3.26048,0.655545,0.655545,0.856467,0.0465188,0.616706,0.655545,0.655545,0.655545,1.2526,1.25973,1.33212,-9999,-9999
20130114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.038,-5.151,0.61,-4.834,0.881,-5.038,0.0,-5.151,0.61,0.0,-4.834,0.881,0.0,75.3858,-9999,-9999,27.876,27.876,0.0,-9999,-9999,268.977,268.977,0.0,-9999,-9999,265.774,265.774,0.0,-9999,-9999,0.269,0.269,0.0,101.606,101.606,0.0,0.51,0.51,0.0,2.57,2.57,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.8548,0.0,52.0976,-9999,-9999,-9999,-9999,16.0549,0.0,9.17993,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-0.312535,0.0,-9999,-9999,-0.312535,0.0,-9999,-9999,-0.515531,0.0,0.0482202,-1.02727,-0.928829,-0.924437,-0.312535,-0.312535,-0.312535,-0.272684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.4273,1.43407,1.46006,1.81582,1.81582,1.81582,1.87528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45754,-5.13036,-5.13036,-4.16157,-4.16157,-4.16157,-4.16157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980127,1.01877,0.920939,0.0255006,0.585928,0.692378,0.928789,0.965642,1.00237,1.01552,1.03144,1.33532,1.33131,1.43647,0.0449601,1.08668,1.26129,1.26827,1.30042,1.51491,1.67594,1.96077,1.60247,1.60247,2.08003,0.110929,1.51581,1.60247,1.60247,1.60247,3.03925,3.10613,3.16114,0.627327,0.627327,0.821519,0.0449586,0.589811,0.627327,0.627327,0.627327,1.20412,1.2111,1.28147,-9999,-9999
20130115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.768,-6.115,0.588,-5.134,1.126,-5.768,0.0,-6.115,0.588,0.0,-5.134,1.126,0.0,76.6688,-9999,-9999,31.752,31.752,0.0,-9999,-9999,253.791,253.791,0.0,-9999,-9999,247.779,247.779,0.0,-9999,-9999,0.133,0.133,0.0,101.009,101.009,0.0,0.012,0.012,0.0,1.453,1.453,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.7188,0.0,65.2181,-9999,-9999,-9999,-9999,15.6383,0.0,7.54646,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-0.980125,0.0,-9999,-9999,-0.980125,0.0,-9999,-9999,-1.03405,0.0,0.0185463,-1.23266,-1.18598,-1.17427,-0.980125,-0.980125,-0.980125,-0.862023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.35609,1.36317,1.37964,1.42248,1.42248,1.44659,1.5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.82679,-5.71085,-5.71085,-5.26074,-5.26074,-5.26074,-5.26074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918939,0.957155,0.861171,0.0249485,0.535602,0.637314,0.868844,0.904636,0.937902,0.953572,0.969158,1.94126,1.93728,1.89522,0.0243691,1.68457,1.78353,1.80022,1.8759,1.9308,1.94126,2.15837,1.56728,1.56728,2.03417,0.108462,1.48252,1.56728,1.56728,1.56728,2.9725,3.03792,3.09172,0.698464,0.698464,0.906169,0.0480957,0.658528,0.698464,0.698464,0.698464,1.31633,1.3235,1.39743,-9999,-9999
20130116,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.105,-4.512,1.902,-3.362,1.326,-4.105,0.0,-4.512,1.902,0.0,-3.362,1.326,0.0,78.0086,-9999,-9999,23.566,23.566,0.0,-9999,-9999,267.821,267.821,0.0,-9999,-9999,264.405,264.405,0.0,-9999,-9999,0.565,0.565,0.0,101.099,101.099,0.0,0.179,0.179,0.0,1.919,1.919,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,107.762,0.0,59.1072,-9999,-9999,-9999,-9999,12.8464,0.0,4.67163,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-0.778654,0.0,-9999,-9999,-0.778654,0.0,-9999,-9999,-0.969887,0.0,0.0440132,-1.41352,-1.34823,-1.33318,-0.778654,-0.778654,-0.778654,-0.707856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.24085,1.28903,1.30888,1.95392,1.95392,1.95392,2.05956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.10876,-6.01414,-6.01414,-5.68166,-5.68166,-5.68166,-5.68166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06609,1.10474,1.006,0.025899,0.662893,0.774649,1.01364,1.05158,1.09133,1.10212,1.11832,1.8874,1.88339,1.97589,0.0408417,1.7847,1.80171,1.81329,1.85271,2.1142,2.17379,2.45826,1.64544,1.64544,2.13605,0.113943,1.55645,1.64544,1.64544,1.64544,3.12072,3.1894,3.24588,0.545737,0.545737,0.723672,0.0411854,0.511258,0.545737,0.545737,0.545737,1.07319,1.0799,1.14596,-9999,-9999
20130117,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.189,-1.578,0.427,-0.48,0.294,-1.189,0.0,-1.578,0.427,0.0,-0.48,0.294,0.0,79.4038,-9999,-9999,17.114,17.114,0.0,-9999,-9999,291.284,291.284,0.0,-9999,-9999,292.206,292.206,0.0,-9999,-9999,0.517,0.517,0.0,101.579,101.579,0.0,0.683,0.683,0.0,2.967,2.967,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.8548,0.0,34.4326,-9999,-9999,-9999,-9999,16.0549,0.0,4.76422,-9999,-9999,-9999,-9999,10.0,3,31,17,0,0,-0.312535,0.0,-9999,-9999,-0.312535,0.0,-9999,-9999,-0.515531,0.0,0.0482202,-1.02727,-0.928829,-0.924437,-0.312535,-0.312535,-0.312535,-0.272684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.4273,1.43407,1.46006,1.81582,1.81582,1.81582,1.87528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45754,-5.13036,-5.13036,-4.16157,-4.16157,-4.16157,-4.16157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33433,1.37292,1.27162,0.0271283,0.904093,1.03209,1.27848,1.31976,1.36641,1.37589,1.38737,1.68945,1.68546,1.78715,0.0442174,1.43001,1.61522,1.6284,1.65465,1.83307,2.00593,2.31181,1.77953,1.77953,2.31087,0.123352,1.68329,1.77953,1.77953,1.77953,3.37504,3.44932,3.5104,0.413523,0.413523,0.559607,0.0338017,0.385263,0.413523,0.413523,0.413523,0.845191,0.851115,0.90749,-9999,-9999
20130118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.665,-2.785,0.483,-2.446,0.173,-2.665,0.0,-2.785,0.483,0.0,-2.446,0.173,0.0,80.8552,-9999,-9999,20.396,20.396,0.0,-9999,-9999,294.728,294.728,0.0,-9999,-9999,296.287,296.287,0.0,-9999,-9999,0.358,0.358,0.0,101.472,101.472,0.0,0.514,0.514,0.0,2.88,2.88,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.7188,0.0,43.0833,-9999,-9999,-9999,-9999,15.6383,0.0,3.92913,-9999,-9999,-9999,-9999,9.0,3,31,17,0,0,-0.980125,0.0,-9999,-9999,-0.980125,0.0,-9999,-9999,-1.03405,0.0,0.0185463,-1.23266,-1.18598,-1.17427,-0.980125,-0.980125,-0.980125,-0.862023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.35609,1.36317,1.37964,1.42248,1.42248,1.44659,1.5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.82679,-5.71085,-5.71085,-5.26074,-5.26074,-5.26074,-5.26074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19272,1.2318,1.13052,0.0267709,0.771776,0.89232,1.13818,1.17801,1.22517,1.23,1.24674,2.21597,2.21192,2.16458,0.0250524,1.94346,2.04521,2.08719,2.14805,2.20532,2.21597,2.43117,1.71332,1.71332,2.22454,0.118704,1.62066,1.71332,1.71332,1.71332,3.24947,3.32098,3.37979,0.48345,0.48345,0.647995,0.0380791,0.451557,0.48345,0.48345,0.48345,0.970401,0.976851,1.03918,-9999,-9999
20130119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.962,-4.968,0.43,-4.95,0.303,-4.962,0.0,-4.968,0.43,0.0,-4.95,0.303,0.0,82.3628,-9999,-9999,26.398,26.398,0.0,-9999,-9999,271.004,271.004,0.0,-9999,-9999,268.176,268.176,0.0,-9999,-9999,0.269,0.269,0.0,100.705,100.705,0.0,0.02,0.02,0.0,2.904,2.904,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,107.762,0.0,43.9373,-9999,-9999,-9999,-9999,12.8464,0.0,2.49708,-9999,-9999,-9999,-9999,8.0,3,31,17,0,0,-0.778654,0.0,-9999,-9999,-0.778654,0.0,-9999,-9999,-0.969887,0.0,0.0440132,-1.41352,-1.34823,-1.33318,-0.778654,-0.778654,-0.778654,-0.707856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.95392,2.75264,0.0,-9999,-9999,-5.68166,1.2171,0.0,-9999,-9999,1.24085,1.28903,1.30888,1.95392,1.95392,1.95392,2.05956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.10876,-6.01414,-6.01414,-5.68166,-5.68166,-5.68166,-5.68166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986099,1.02482,0.926709,0.0255767,0.590481,0.697469,0.934602,0.971583,1.00863,1.0216,1.03756,1.8075,1.80347,1.8966,0.0410236,1.6998,1.71678,1.73331,1.77272,2.04018,2.09775,2.37909,1.60629,1.60629,2.08501,0.111196,1.51942,1.60629,1.60629,1.60629,3.04648,3.11353,3.16867,0.606116,0.606116,0.799984,0.0448772,0.568497,0.606116,0.606116,0.606116,1.18129,1.18845,1.25963,-9999,-9999
20130120,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.43,-3.795,1.544,-2.764,0.915,-3.43,0.0,-3.795,1.544,0.0,-2.764,0.915,0.0,83.9261,-9999,-9999,29.964,29.964,0.0,-9999,-9999,277.465,277.465,0.0,-9999,-9999,275.832,275.832,0.0,-9999,-9999,0.459,0.459,0.0,100.385,100.385,0.0,0.215,0.215,0.0,2.707,2.707,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.8548,0.0,20.0944,-9999,-9999,-9999,-9999,16.0549,0.0,1.26018,-9999,-9999,-9999,-9999,8.0,3,31,17,0,0,-0.312535,0.0,-9999,-9999,-0.312535,0.0,-9999,-9999,-0.515531,0.0,0.0482202,-1.02727,-0.928829,-0.924437,-0.312535,-0.312535,-0.312535,-0.272684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.81582,2.21747,0.0,-9999,-9999,-4.16157,2.4596,0.0,-9999,-9999,1.4273,1.43407,1.46006,1.81582,1.81582,1.81582,1.87528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45754,-5.13036,-5.13036,-4.16157,-4.16157,-4.16157,-4.16157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12498,1.16385,1.06386,0.0263209,0.713245,0.829142,1.07153,1.11036,1.15354,1.16161,1.17807,1.48042,1.47639,1.57939,0.0446715,1.22524,1.40582,1.41382,1.44533,1.64223,1.80857,2.10474,1.67738,1.67738,2.17769,0.116183,1.58667,1.67738,1.67738,1.67738,3.18132,3.25133,3.30891,0.671533,0.671533,0.87732,0.0476454,0.631748,0.671533,0.671533,0.671533,1.28305,1.29035,1.36448,-9999,-9999
20130121,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.084,-4.126,0.679,-4.009,0.139,-4.084,0.0,-4.126,0.679,0.0,-4.009,0.139,0.0,85.5454,-9999,-9999,26.892,26.892,0.0,-9999,-9999,273.682,273.682,0.0,-9999,-9999,271.35,271.35,0.0,-9999,-9999,0.538,0.538,0.0,100.57,100.57,0.0,0.247,0.247,0.0,4.329,4.329,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,97.7188,0.0,17.1936,-9999,-9999,-9999,-9999,15.6383,0.0,-0.584812,-9999,-9999,-9999,-9999,8.0,3,31,17,0,0,-0.980125,0.0,-9999,-9999,-0.980125,0.0,-9999,-9999,-1.03405,0.0,0.0185463,-1.23266,-1.18598,-1.17427,-0.980125,-0.980125,-0.980125,-0.862023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.42248,2.65747,0.0,-9999,-9999,-5.26074,1.68904,0.0,-9999,-9999,1.35609,1.36317,1.37964,1.42248,1.42248,1.44659,1.5987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.82679,-5.71085,-5.71085,-5.26074,-5.26074,-5.26074,-5.26074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06328,1.10227,1.00258,0.0261073,0.656734,0.76911,1.0105,1.04864,1.08803,1.09954,1.11584,2.08644,2.08239,2.03664,0.0248665,1.81878,1.9274,1.95224,2.01874,2.07579,2.08644,2.30272,1.64768,1.64768,2.13896,0.114099,1.55857,1.64768,1.64768,1.64768,3.12499,3.19376,3.25032,0.615744,0.615744,0.811496,0.0453146,0.577749,0.615744,0.615744,0.615744,1.19666,1.20384,1.27548,-9999,-9999
