TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20041016,-1.156,1.0,-3.015,0.975,1.0,0.864,2.019,1.0,-1.771,-3.641,1.28,0.262,2.404,-1.156,1.0,-3.015,0.975,1.0,0.864,2.019,1.0,322.297,196.444,1.0,215.902,196.444,1.0,241.823,1.0,207.848,241.823,1.0,241.17,1.0,215.543,241.17,1.0,1.948,1.0,3.095,1.948,1.0,60.445,60.445,0.0,0.322,0.0,1.0,1.736,2.362,1.0,0.152464041667,1.0,71.9800625,1.0,-9999,-9999,6.248,1.0,10.4,1.0,-9999,1.0,27.8731,1.0,-9999,-9999,-9999,2.16368,-9999,44.784,1.0,-9999,-9999,-9999,2.81247,-9999,-9999,-9999,25,23,25,23,0.0769639,0.979167,0.0479464,0.0506438,0.0769639,0.979167,0.0478645,0.0505663,0.0759322,0.985938,0.0020669,0.058409,0.0609597,0.0662794,0.0769639,0.0804178,0.093575,0.0977222,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.356461,0.028861,1.0,0.0630977,0.0647295,-0.232676,0.48467,0.956522,0.067778,0.0715296,0.356461,0.028861,1.0,0.0629871,0.0646217,-0.232676,0.48467,0.956522,0.0676653,0.0714228,0.337072,0.352274,0.355054,0.360074,0.379586,0.381159,0.381472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.274989,-0.268816,-0.267228,-0.232676,-0.226456,-0.223094,-0.217775,1.0,1.0,1.0,0.956522,0.956522,0.956522,0.956522,0.398136,0.353156,0.371733,0.00593241,0.315497,0.328797,0.334486,0.36507,0.403696,0.414896,0.417955,0.293265,0.276192,0.2958,0.00743006,0.231075,0.238534,0.246396,0.286153,0.344238,0.345522,0.349532,0.246777,0.292023,0.271084,0.00318997,0.241714,0.246777,0.252464,0.266415,0.292023,0.295802,0.299212,0.48659,0.441627,0.463527,0.00560451,0.420203,0.437427,0.438975,0.441341,0.478867,0.505279,0.532679,-9999,-9999
20041017,-1.943,1.0,-3.43,2.855,1.0,-0.326,3.326,1.0,-2.076,-4.531,2.396,0.594,3.739,-1.943,1.0,-3.43,2.855,1.0,-0.326,3.326,1.0,320.004,235.512,1.0,228.289,235.512,1.0,238.108,1.0,186.431,238.108,1.0,222.981,1.0,193.758,222.981,1.0,1.918,1.0,3.624,1.918,1.0,60.647,60.647,0.0,0.0,1.0,1.0,1.492,1.569,1.0,0.106649104167,1.0,91.0624166667,1.0,-9999,-9999,6.741,1.0,10.3,1.0,-9999,1.0,34.6213,0.9375,-9999,-9999,-9999,2.40493,-9999,40.8315,0.9375,-9999,-9999,-9999,2.6507,-9999,-9999,-9999,25,23,25,23,0.088042,1.0,0.0454229,0.0491771,0.0884972,1.0,0.0452269,0.0489961,0.0937821,0.95625,0.00332083,0.0485707,0.0742669,0.08472,0.0910413,0.106836,0.111958,0.12474,0.6875,1.0,1.0,1.0,0.895833,0.895833,1.0,0.419148,0.0813291,1.0,0.0609484,0.0702612,-0.278535,0.414346,1.0,0.0628959,0.0702832,0.41999,0.0811193,1.0,0.0606588,0.0700102,-0.278535,0.414346,1.0,0.0626549,0.0700675,0.256564,0.399821,0.402382,0.418609,0.426218,0.469733,0.493462,0.48,0.96,0.8,1.0,0.8,1.0,1.0,-0.307764,-0.297448,-0.296418,-0.278535,-0.235683,-0.234716,-0.221039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.359848,0.314939,0.333357,0.00575352,0.2847,0.290946,0.296222,0.32309,0.365263,0.37495,0.379476,0.241525,0.226442,0.239575,0.00658355,0.18305,0.185954,0.189465,0.237447,0.27689,0.286334,0.292289,0.2312,0.281754,0.258021,0.00330939,0.22972,0.232057,0.240041,0.254692,0.281872,0.282458,0.285624,0.505649,0.46166,0.482101,0.00515747,0.44594,0.457121,0.458693,0.461361,0.494566,0.520986,0.546021,-9999,-9999
20041018,1.371,1.0,-1.857,3.312,1.0,4.881,3.992,1.0,-0.648,-3.273,1.707,2.206,3.484,1.371,1.0,-1.857,3.312,1.0,4.881,3.992,1.0,317.715,259.168,1.0,220.115,259.168,1.0,187.338,1.0,199.982,187.338,1.0,210.609,1.0,207.541,210.609,1.0,4.323,1.0,4.139,4.323,1.0,60.619,60.619,0.0,0.0,0.0,1.0,2.406,1.745,1.0,0.117079583333,1.0,56.0804166667,1.0,-9999,-9999,6.03,1.0,10.3,1.0,-9999,1.0,28.1474,1.0,-9999,-9999,-9999,2.16831,-9999,39.5969,1.0,-9999,-9999,-9999,2.67287,-9999,-9999,-9999,25,23,25,23,0.0616594,1.0,0.0460189,0.0563642,0.0617447,1.0,0.0457637,0.056156,0.0796389,0.988542,0.00439976,0.0463393,0.0487718,0.0559265,0.0630381,0.104737,0.113862,0.119102,1.0,1.0,1.0,1.0,0.979167,0.979167,0.979167,0.403394,0.135081,1.0,0.0570842,0.0807508,-0.31447,0.654359,1.0,0.0686673,0.146523,0.403552,0.135124,1.0,0.0567455,0.0805118,-0.31447,0.654359,1.0,0.0683081,0.146355,0.305061,0.376708,0.380726,0.403394,0.408995,0.490938,0.512103,0.76,0.96,1.0,1.0,1.0,1.0,1.0,-0.430807,-0.430323,-0.429107,-0.31447,-0.204999,-0.17145,-0.17145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.407206,0.406882,0.399321,0.00159422,0.380223,0.384917,0.392557,0.400421,0.407522,0.408965,0.410891,0.296073,0.345137,0.31967,0.00579042,0.262036,0.266226,0.28542,0.343255,0.349026,0.35422,0.358322,0.326577,0.304917,0.309615,0.00376883,0.280069,0.283361,0.287566,0.30571,0.322168,0.34002,0.353078,0.524835,0.480067,0.50001,0.00501518,0.466378,0.475277,0.476826,0.480067,0.511229,0.538154,0.561847,-9999,-9999
20041019,2.026,1.0,-1.344,3.61,1.0,5.689,4.708,1.0,0.069,-2.621,2.284,2.992,4.259,2.026,1.0,-1.344,3.61,1.0,5.689,4.708,1.0,315.431,254.918,1.0,220.65,254.918,1.0,182.494,1.0,200.206,182.494,1.0,213.497,1.0,207.769,213.497,1.0,4.843,1.0,3.753,4.843,1.0,60.559,60.559,0.0,0.0,0.0,1.0,2.58,1.723,1.0,0.112068020833,1.0,43.6902083333,1.0,-9999,-9999,6.482,1.0,10.2,1.0,-9999,1.0,25.1313,1.0,-9999,-9999,-9999,1.89145,-9999,41.9999,1.0,-9999,-9999,-9999,2.62693,-9999,-9999,-9999,25,23,25,23,0.159463,1.0,0.0509014,0.0641636,0.160083,1.0,0.0507546,0.0640472,0.134891,0.995833,0.00741263,0.0387657,0.0932812,0.096238,0.159703,0.169721,0.17141,0.174619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34611,0.120193,1.0,0.0562339,0.0564568,-0.0555128,0.510036,1.0,0.0821154,0.111788,0.347258,0.120746,1.0,0.0559577,0.0561816,-0.0555128,0.510036,1.0,0.0819707,0.111682,0.30491,0.34611,0.348329,0.350896,0.353154,0.356133,0.360681,0.84,1.0,1.0,1.0,1.0,1.0,1.0,-0.29482,-0.191021,-0.188086,-0.0555128,-0.0407204,-0.0393161,-0.00585739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.411103,0.418081,0.405214,0.00134913,0.386958,0.3914,0.404079,0.408427,0.411002,0.411469,0.412696,0.238465,0.257998,0.270296,0.00803312,0.213515,0.222653,0.229819,0.251785,0.308397,0.315197,0.368794,0.348432,0.306291,0.318468,0.00469363,0.286403,0.289387,0.294795,0.307121,0.333029,0.354306,0.376102,0.49368,0.448646,0.468259,0.00488465,0.436098,0.444147,0.445492,0.448646,0.47809,0.505889,0.528719,-9999,-9999
20041020,3.365,1.0,-0.482,3.227,1.0,7.547,4.673,1.0,0.862,-1.329,1.53,3.244,3.637,3.365,1.0,-0.482,3.227,1.0,7.547,4.673,1.0,313.153,253.74,1.0,217.78,253.74,1.0,178.467,1.0,209.258,178.467,1.0,209.1,1.0,216.977,209.1,1.0,6.313,1.0,3.762,6.313,1.0,60.53,60.53,0.0,0.0,0.0,1.0,2.846,2.542,1.0,0.1586796875,1.0,35.3145833333,1.0,-9999,-9999,6.503,1.0,10.1,1.0,-9999,1.0,21.287,1.0,-9999,-9999,-9999,1.75004,-9999,37.4873,1.0,-9999,-9999,-9999,3.30237,-9999,-9999,-9999,25,23,25,23,0.18007,1.0,0.0479846,0.0531835,0.178965,1.0,0.0477333,0.0529569,0.170949,0.994271,0.00314685,0.140767,0.143368,0.144494,0.178965,0.187147,0.189235,0.193056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.354878,0.160427,1.0,0.0548875,0.0566636,-0.0236014,0.518173,1.0,0.0758495,0.0860753,0.352834,0.161025,1.0,0.0545297,0.0563171,-0.0236014,0.518173,1.0,0.0755123,0.0857782,0.31578,0.3394,0.349876,0.352834,0.360447,0.367552,0.36854,0.96,1.0,1.0,1.0,1.0,1.0,1.0,-0.0979051,-0.0927644,-0.0927644,-0.0236014,-0.0129872,-0.0113814,-0.0113814,1.0,1.0,1.0,1.0,1.0,0.956522,0.956522,0.42815,0.448933,0.426516,0.00175481,0.412106,0.41552,0.418058,0.423906,0.434204,0.436615,0.443077,0.245126,0.269968,0.255533,0.00305962,0.225821,0.236427,0.240406,0.250701,0.276176,0.278069,0.279408,0.389969,0.312883,0.338068,0.00660428,0.295188,0.301882,0.308499,0.314627,0.372212,0.389969,0.420696,0.450476,0.401123,0.421604,0.00485084,0.39231,0.397892,0.398251,0.402685,0.434024,0.459778,0.482588,-9999,-9999
20041021,3.739,1.0,0.14,3.396,1.0,7.651,5.495,1.0,1.444,-0.947,1.839,4.043,4.159,3.739,1.0,0.14,3.396,1.0,7.651,5.495,1.0,310.883,254.613,1.0,216.976,254.613,1.0,176.625,1.0,206.465,176.625,1.0,203.652,1.0,214.136,203.652,1.0,6.957,1.0,4.69,6.957,1.0,60.521,60.521,0.0,0.0,0.0,1.0,3.489,3.54,1.0,0.209655375,1.0,36.4510416667,1.0,-9999,-9999,6.01,1.0,9.9,1.0,-9999,1.0,17.3766,1.0,-9999,-9999,-9999,1.47749,-9999,45.7714,1.0,-9999,-9999,-9999,3.54668,-9999,-9999,-9999,25,23,25,23,0.230147,1.0,0.0443007,0.0502975,0.238985,1.0,0.0439695,0.0500061,0.251704,0.999479,0.00358196,0.229917,0.231004,0.23519,0.238985,0.275878,0.27864,0.283396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.306689,0.139223,1.0,0.0505568,0.0527815,0.129488,0.628241,1.0,0.0701259,0.0911071,0.32304,0.167409,1.0,0.0499266,0.0521781,0.129488,0.628241,1.0,0.0698158,0.0908686,0.275098,0.296629,0.305512,0.308275,0.323809,0.326954,0.327467,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.12015,0.12063,0.12063,0.129488,0.232392,0.236955,0.242018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.426305,0.448189,0.423481,0.00211382,0.405534,0.410168,0.412488,0.419231,0.432512,0.43701,0.442958,0.199502,0.209204,0.17175,0.00445664,0.129837,0.132672,0.153314,0.177983,0.187068,0.199502,0.21105,0.402776,0.311898,0.341839,0.00732734,0.295183,0.301082,0.311942,0.317265,0.383892,0.402776,0.433234,0.418415,0.365253,0.386595,0.00493826,0.357733,0.362193,0.362837,0.367624,0.401442,0.426061,0.448802,-9999,-9999
20041022,4.415,1.0,1.696,2.462,1.0,7.371,4.211,1.0,0.876,-1.033,1.294,2.952,3.341,4.415,1.0,1.696,2.462,1.0,7.371,4.211,1.0,308.621,243.422,1.0,211.225,243.422,1.0,179.371,1.0,213.345,179.371,1.0,199.345,1.0,221.134,199.345,1.0,7.532,1.0,4.194,7.532,1.0,60.444,60.444,0.0,0.215,0.0,1.0,3.426,5.13,1.0,0.2937710625,1.0,25.4281041667,1.0,-9999,-9999,6.027,1.0,9.8,1.0,-9999,1.0,14.4597,1.0,-9999,-9999,-9999,1.37671,-9999,38.8028,1.0,-9999,-9999,-9999,3.48919,-9999,-9999,-9999,25,23,25,23,0.442941,1.0,0.0437245,0.0452712,0.44418,1.0,0.0437252,0.0452719,0.438946,1.0,0.00189992,0.422074,0.424792,0.425241,0.444147,0.445879,0.448257,0.455033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.385068,0.13874,1.0,0.0467139,0.0475037,0.472242,0.616683,1.0,0.0717926,0.0787236,0.38736,0.138199,1.0,0.0467869,0.0475754,0.472242,0.616683,1.0,0.0717382,0.078674,0.367445,0.371616,0.383033,0.385213,0.388063,0.388868,0.389451,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.432488,0.432488,0.432488,0.472242,0.497086,0.497086,0.498212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.427818,0.448365,0.422814,0.00243799,0.400083,0.404277,0.411093,0.420096,0.434452,0.43854,0.444083,-0.0123652,0.0041848,-0.0161648,0.0030203,-0.0489296,-0.0444422,-0.0331487,-0.0111883,-0.00278579,-0.000356739,0.00843233,0.414029,0.314069,0.347763,0.00775105,0.298198,0.303344,0.314565,0.324217,0.394069,0.414029,0.443253,0.39978,0.351878,0.371058,0.00455624,0.343695,0.348906,0.348982,0.353686,0.383107,0.407589,0.428028,-9999,-9999
20041023,1.175,1.0,-0.045,1.444,1.0,2.501,2.062,1.0,-0.981,-2.319,1.04,0.474,2.128,1.175,1.0,-0.045,1.444,1.0,2.501,2.062,1.0,306.367,171.424,1.0,205.364,171.424,1.0,199.686,1.0,209.551,199.686,1.0,232.699,1.0,217.276,232.699,1.0,4.619,1.0,3.611,4.619,1.0,60.46,60.46,0.0,0.737,0.0,1.0,1.204,2.169,0.604167,0.1762589375,1.0,16.5942808333,1.0,-9999,-9999,4.891,1.0,9.7,1.0,-9999,1.0,11.4714,1.0,-9999,-9999,-9999,1.58708,-9999,38.7744,1.0,-9999,-9999,-9999,3.59834,-9999,-9999,-9999,25,23,25,23,0.264316,1.0,0.0493347,0.0510422,0.264945,1.0,0.0493109,0.0510191,0.261014,0.995312,0.00157465,0.239568,0.2419,0.262805,0.26483,0.267643,0.268084,0.268501,0.979167,0.979167,1.0,1.0,1.0,1.0,1.0,0.320497,0.217652,1.0,0.0556317,0.0616775,0.183196,0.3164,1.0,0.07866,0.0787036,0.321662,0.217752,1.0,0.0555635,0.061616,0.183196,0.3164,1.0,0.0786564,0.0787,0.26989,0.274206,0.317702,0.321448,0.326653,0.327468,0.32824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.183196,0.183196,0.183196,0.183196,0.183196,0.188434,0.188434,1.0,1.0,1.0,1.0,1.0,0.956522,0.956522,0.356523,0.334943,0.335768,0.00402581,0.291717,0.294766,0.322079,0.337418,0.357813,0.360289,0.361286,0.0740104,0.0699982,0.0747244,0.00268463,0.0496811,0.0530582,0.0634757,0.0725886,0.0910516,0.0922051,0.0940192,0.305021,0.287455,0.290481,0.00289987,0.267803,0.269904,0.274245,0.288366,0.300114,0.317686,0.321743,0.319747,0.281693,0.298254,0.00421158,0.267056,0.278324,0.279304,0.281994,0.307696,0.331489,0.350297,-9999,-9999
20041024,-1.132,1.0,-3.418,3.251,1.0,1.353,3.954,1.0,-1.633,-3.497,2.176,0.392,2.786,-1.132,1.0,-3.418,3.251,1.0,1.353,3.954,1.0,304.124,209.567,1.0,195.461,209.567,1.0,199.447,1.0,207.445,199.447,1.0,212.388,1.0,215.133,212.388,1.0,3.214,1.0,4.065,3.214,1.0,60.524,60.524,0.0,0.118,0.0,1.0,1.128,1.128,0.0,0.124965145833,1.0,54.4319958333,1.0,-9999,-9999,3.728,1.0,9.6,1.0,-9999,1.0,9.89884,1.0,-9999,-9999,-9999,1.14832,-9999,47.4489,1.0,-9999,-9999,-9999,3.03166,-9999,-9999,-9999,25,23,25,23,0.240981,0.958333,0.0427094,0.0501523,0.240302,0.958333,0.04283,0.050255,0.245153,0.952083,0.0033415,0.208257,0.214525,0.239406,0.24463,0.262466,0.267105,0.270757,0.9375,0.9375,0.958333,0.9375,0.958333,0.958333,0.958333,0.320805,0.225933,1.0,0.0540556,0.0868085,0.135932,0.395078,0.913043,0.0626518,0.0660647,0.31955,0.226331,1.0,0.0542526,0.0869313,0.135932,0.395078,0.913043,0.0627833,0.0661894,0.207789,0.240325,0.297598,0.31955,0.364624,0.376173,0.383584,0.96,0.96,0.96,1.0,1.0,1.0,1.0,0.12643,0.128288,0.128288,0.135932,0.170207,0.170207,0.170371,0.913043,0.913043,0.913043,0.913043,0.913043,0.913043,0.913043,0.306499,0.273945,0.284114,0.0049001,0.234286,0.239478,0.261001,0.280843,0.313342,0.317837,0.32029,0.0431655,0.0336427,0.0389467,0.00216437,0.0184528,0.0218298,0.0243027,0.0430545,0.0485352,0.0527094,0.0566726,0.25332,0.265632,0.25615,0.00197629,0.235409,0.240416,0.241849,0.255282,0.266506,0.268599,0.269681,0.344659,0.304834,0.320993,0.00408703,0.293254,0.301004,0.301974,0.305605,0.329549,0.353912,0.371197,-9999,-9999
20041025,-1.572,1.0,-2.666,1.325,1.0,-0.384,1.978,1.0,-0.874,-2.233,0.843,0.604,1.779,-1.572,1.0,-2.666,1.325,1.0,-0.384,1.978,1.0,301.891,146.156,1.0,166.55,146.156,1.0,197.386,1.0,240.42,197.386,1.0,225.853,1.0,248.676,225.853,1.0,2.757,1.0,2.487,2.757,1.0,60.485,60.485,0.0,2.433,0.0,1.0,2.135,2.135,0.0,0.135661645833,1.0,26.2105402083,1.0,-9999,-9999,3.418,1.0,9.5,1.0,-9999,1.0,7.98043,1.0,-9999,-9999,-9999,0.817428,-9999,37.4743,1.0,-9999,-9999,-9999,3.13403,-9999,-9999,-9999,25,23,25,23,0.211579,1.0,0.040007,0.041947,0.211182,1.0,0.04001,0.0419498,0.224521,1.0,0.00170835,0.211182,0.211579,0.214429,0.220271,0.236085,0.236797,0.237611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.239039,0.167958,1.0,0.0533066,0.0591375,0.16568,0.32815,1.0,0.0558225,0.0619224,0.238043,0.168141,1.0,0.0533085,0.0591392,0.165964,0.328278,1.0,0.0558291,0.0619283,0.197618,0.237797,0.238066,0.243949,0.287846,0.289009,0.290551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.127004,0.160901,0.160901,0.165724,0.212694,0.2145,0.214686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28789,0.248646,0.263748,0.00553358,0.209217,0.215314,0.232456,0.258808,0.297275,0.302575,0.306787,0.0455893,0.0374639,0.0390964,0.00556627,-0.0211383,-0.00847624,0.00918687,0.0452497,0.0668773,0.0716605,0.081816,0.232051,0.259919,0.244972,0.00212277,0.219929,0.229715,0.232219,0.242648,0.259387,0.260806,0.261334,0.267349,0.230437,0.246378,0.00408642,0.214365,0.227455,0.228302,0.230753,0.256537,0.278957,0.296457,-9999,-9999
20041026,-1.112,1.0,-3.262,1.433,1.0,1.225,2.992,1.0,-1.551,-2.931,1.002,-0.051,2.166,-1.112,1.0,-3.262,1.433,1.0,1.225,2.992,1.0,299.671,191.268,1.0,192.9,191.268,1.0,194.458,1.0,219.028,194.458,1.0,217.42,1.0,226.916,217.42,1.0,2.498,1.0,2.698,2.498,1.0,60.472,60.472,0.0,0.481,0.0,1.0,2.467,2.467,0.0,0.130558791667,1.0,46.353465,1.0,-9999,-9999,3.058,1.0,9.3,1.0,-9999,1.0,9.46335,1.0,-9999,-9999,-9999,0.750618,-9999,40.9212,1.0,-9999,-9999,-9999,3.45941,-9999,-9999,-9999,25,23,25,23,0.18544,1.0,0.0362095,0.0368049,0.184037,1.0,0.0361637,0.0367598,0.189587,1.0,0.00104423,0.179034,0.184037,0.184554,0.187034,0.196518,0.197224,0.1998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.224453,0.0315865,1.0,0.0494948,0.0545906,0.128966,0.223377,1.0,0.0490768,0.0495368,0.221858,0.0313683,1.0,0.0494738,0.0545716,0.128966,0.223377,1.0,0.0489651,0.0494262,0.171733,0.206311,0.216342,0.224324,0.247606,0.252371,0.252884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.120699,0.127498,0.127498,0.128966,0.140969,0.140969,0.140969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.287285,0.259286,0.267918,0.00462818,0.221346,0.223795,0.252156,0.263556,0.295166,0.30054,0.305294,0.0802539,0.0752485,0.0783243,0.00373353,0.0365079,0.0445705,0.0667851,0.0790021,0.097683,0.100464,0.108206,0.247406,0.25984,0.250495,0.00177947,0.23251,0.235169,0.238498,0.250231,0.26076,0.262495,0.262628,0.28977,0.253806,0.267677,0.00352807,0.244048,0.250354,0.251133,0.254777,0.275278,0.296629,0.310666,-9999,-9999
